"model","focal_variable","species","focal_value","estimate","lower_95","upper_95"
"climate_sum_only","sum_sun_z","cerana",0.245064322148489,8.65399105570381,3.33413580925603,21.801848716941
"climate_sum_only","sum_sun_z","cerana",0.292721832778659,8.61862245275893,3.32461542229527,21.7138175129587
"climate_sum_only","sum_sun_z","cerana",0.340379343408829,8.58347019202793,3.31527782291335,21.6261499533283
"climate_sum_only","sum_sun_z","cerana",0.388036854038999,8.54853285061886,3.30602698842172,21.5388445584375
"climate_sum_only","sum_sun_z","cerana",0.435694364669169,8.51380901585342,3.29681404729595,21.4518998547387
"climate_sum_only","sum_sun_z","cerana",0.483351875299339,8.47929728518504,3.28423133448167,21.3653143747238
"climate_sum_only","sum_sun_z","cerana",0.531009385929509,8.44499626611767,3.27798334917517,21.2790866568989
"climate_sum_only","sum_sun_z","cerana",0.578666896559679,8.4109045761254,3.26838456220527,21.1932152457598
"climate_sum_only","sum_sun_z","cerana",0.626324407189849,8.37702084257277,3.25914709708457,21.1000730488139
"climate_sum_only","sum_sun_z","cerana",0.673981917820019,8.34334370263576,3.24994760794388,20.9979827130716
"climate_sum_only","sum_sun_z","cerana",0.721639428450189,8.30987180322363,3.24078594293403,20.8963956037115
"climate_sum_only","sum_sun_z","cerana",0.769296939080359,8.27660380090133,3.23166195075975,20.7948684973927
"climate_sum_only","sum_sun_z","cerana",0.816954449710529,8.24353836181274,3.22257548067794,20.6958779219318
"climate_sum_only","sum_sun_z","cerana",0.864611960340699,8.21067416160454,3.21352638249598,20.5936585186813
"climate_sum_only","sum_sun_z","cerana",0.912269470970869,8.1780098853508,3.20451450656996,20.4949717043355
"climate_sum_only","sum_sun_z","cerana",0.959926981601039,8.14554422747829,3.19561105644299,20.3959235488686
"climate_sum_only","sum_sun_z","cerana",1.00758449223121,8.11327589169243,3.18680919440222,20.2962181583764
"climate_sum_only","sum_sun_z","cerana",1.05524200286138,8.08120359090393,3.17804337601677,20.1953565499931
"climate_sum_only","sum_sun_z","cerana",1.10289951349155,8.04932604715614,3.16931345694391,20.0179076434861
"climate_sum_only","sum_sun_z","cerana",1.15055702412172,8.01764199155305,3.16052970673052,19.8326549416675
"climate_sum_only","sum_sun_z","cerana",1.19821453475189,7.98615016418788,3.1515589016619,19.7050258086202
"climate_sum_only","sum_sun_z","cerana",1.24587204538206,7.95484931407248,3.14262628788494,19.5832972864602
"climate_sum_only","sum_sun_z","cerana",1.29352955601223,7.92373819906722,3.13374172283821,19.4623395427456
"climate_sum_only","sum_sun_z","cerana",1.3411870666424,7.89281558581162,3.12505820293753,19.4018797464158
"climate_sum_only","sum_sun_z","cerana",1.38884457727257,7.86208024965559,3.11641043865992,19.3710776752305
"climate_sum_only","sum_sun_z","cerana",1.43650208790274,7.8315309745913,3.10243245322332,19.340331178014
"climate_sum_only","sum_sun_z","mellifera",-2.32844125188069,54.9346939026093,12.6515225674273,172.180070870383
"climate_sum_only","sum_sun_z","mellifera",-2.28078374125052,54.3606968055266,12.6602173716712,170.062232389902
"climate_sum_only","sum_sun_z","mellifera",-2.23312623062035,53.7969194925854,12.7782864289653,164.681630037376
"climate_sum_only","sum_sun_z","mellifera",-2.18546871999018,53.243164112826,12.7970863827715,161.35027511882
