Latitude,Longitude,축종,발생두수,ID,종,카운트
36.4518737,129.4294626,벌-재래종,40,222,갈참나무,1
37.615778,127.772086,벌-재래종,2,1141,개옻나무,2
37.412114,128.2193256,벌-재래종,3,654,개다래,1
35.8167838,127.1984944,벌-재래종,20,2493,다래,1
35.0878407,127.6114145,벌-재래종,7,7452,족제비싸리,1
38.0834935,128.4610259,벌-재래종,12,2725,다래,1
37.3852166,128.3913906,벌-재래종,19,6574,아까시나무,1
37.3340143,128.3903643,벌-재래종,2,6574,아까시나무,1
37.5631941,128.3127372,벌-재래종,1,7097,애기똥풀,1
38.1219556,128.3101926,벌-재래종,7,2743,다래,1
37.3628576,128.4182448,벌-재래종,1,6574,아까시나무,1
37.6644484,128.4015336,벌-재래종,1,5633,생열귀나무,1
37.4498916,128.1823372,벌-재래종,8,6584,아까시나무,2
37.6634847,128.203636,벌-재래종,2,1836,광대싸리,1
37.4048732,128.1453026,벌-재래종,2,6584,아까시나무,2
37.4048732,128.1453026,벌-재래종,1,6584,아까시나무,2
37.9894237,128.116951,벌-재래종,1,1903,광대싸리,1
37.866666,128.3416211,벌-재래종,12,702,개다래,1
37.6644484,128.4015336,벌-재래종,1,5633,생열귀나무,1
37.0060873,128.9653695,벌-재래종,2,1707,광대싸리,1
36.0665695,127.3792702,벌-재래종,62,135,갈참나무,1
37.8624543,128.2199006,벌-재래종,1,2702,다래,1
38.1681838,128.1786506,벌-재래종,3,6151,신갈나무,1
38.1219556,128.3101926,벌-재래종,3,2743,다래,1
37.8624543,128.2199006,벌-재래종,1,2702,다래,1
37.6386536,128.5377634,벌-재래종,2,677,개다래,1
35.1934074,127.2851201,벌-재래종,1,7855,졸참나무,1
37.1225804,128.9502692,벌-재래종,2,632,개다래,1
37.7216909,127.722363,벌-재래종,2,4340,붉나무,1
37.2534286,128.726245,벌-재래종,5,1760,광대싸리,1
37.9220961,128.4038892,벌-재래종,13,703,개다래,1
37.6644484,128.4015336,벌-재래종,1,5633,생열귀나무,1
37.6644484,128.4015336,벌-재래종,3,5633,생열귀나무,1
37.4332607,128.143289,벌-재래종,4,6584,아까시나무,2
37.3162611,127.8333974,벌-재래종,13,4246,붉나무,1
35.3363846,127.9217038,벌-재래종,18,2008,굴참나무,1
35.2714721,127.8166414,벌-재래종,9,6733,애기똥풀,1
35.2714721,127.8166414,벌-재래종,5,6733,애기똥풀,1
35.121549,127.3677518,벌-재래종,1,65,갈참나무,1
37.3382632,127.9559957,벌-재래종,2,3079,떡갈나무,1
37.7120915,127.7440552,벌-재래종,3,4340,붉나무,1
36.9635809,127.9320017,벌-재래종,14,4143,붉나무,2
37.0572925,128.4364592,벌-재래종,6,611,개다래,1
35.6398854,127.3985765,벌-재래종,59,8383,주름잎,1
35.6398854,127.3985765,벌-재래종,1,8383,주름잎,1
37.3675393,128.1159262,벌-재래종,3,6584,아까시나무,2
37.5631941,128.3127372,벌-재래종,1,7097,애기똥풀,1
37.7142062,128.1824685,벌-재래종,1,1836,광대싸리,1
37.4048732,128.1453026,벌-재래종,1,6584,아까시나무,2
37.4021616,127.676899,벌-재래종,20,8182,졸참나무,1
38.1681838,128.1786506,벌-재래종,16,6151,신갈나무,1
37.6644484,128.4015336,벌-재래종,2,5633,생열귀나무,1
38.1922602,128.1994956,벌-재래종,1,2347,굴참나무,1
35.1849378,127.3547925,벌-재래종,4,65,갈참나무,1
36.0126583,127.8978469,벌-재래종,10,139,갈참나무,1
37.4048732,128.1453026,벌-재래종,1,6584,아까시나무,2
37.4615935,128.153439,벌-재래종,4,6584,아까시나무,2
37.7953885,128.0466435,벌-재래종,27,6639,아까시나무,1
37.4615935,128.153439,벌-재래종,3,6584,아까시나무,2
37.4048732,128.1453026,벌-재래종,2,6584,아까시나무,2
36.6679285,128.5584835,벌-재래종,2,234,갈참나무,1
37.6118996,128.3758853,벌-재래종,2,5633,생열귀나무,1
37.6361022,128.3700029,벌-재래종,3,5633,생열귀나무,1
35.2037356,127.3675408,벌-재래종,1,6728,애기똥풀,1
38.0466608,128.3851271,벌-재래종,5,7214,애기똥풀,1
37.6361022,128.3700029,벌-재래종,2,5633,생열귀나무,1
38.0466608,128.3851271,벌-재래종,4,7214,애기똥풀,1
37.8258631,128.0921497,벌-재래종,4,1167,개옻나무,1
35.8167838,127.1984944,벌-재래종,9,2493,다래,1
36.3462323,127.9202627,벌-재래종,6,2925,떡갈나무,1
37.6037604,128.3210882,벌-재래종,2,2296,굴참나무,1
37.5631941,128.3127372,벌-재래종,2,7097,애기똥풀,1
37.6814752,127.6318406,벌-재래종,10,2685,다래,1
37.0060873,128.9653695,벌-재래종,2,1707,광대싸리,1
36.9786453,128.85124,벌-재래종,3,1705,광대싸리,1
38.5393784,128.3767215,벌-재래종,20,6708,아까시나무,1
35.1223615,126.6091503,벌-재래종,1,6245,아까시나무,1
37.6644484,128.4015336,벌-재래종,2,5633,생열귀나무,1
34.7347053,127.0449183,벌-재래종,1,4531,산검양옻나무,1
36.4518737,129.4294626,벌-재래종,20,222,갈참나무,1
35.3897255,127.829636,벌-재래종,5,8366,주름잎,1
35.4412163,127.4091203,벌-재래종,1,3934,붉나무,1
37.017043,128.8162766,벌-재래종,1,951,개옻나무,1
37.2534286,128.726245,벌-재래종,3,1760,광대싸리,1
37.4498916,128.1823372,벌-재래종,1,6584,아까시나무,2
35.2714721,127.8166414,벌-재래종,38,6733,애기똥풀,1
35.1757137,127.3359261,벌-재래종,1,65,갈참나무,1
35.121549,127.3677518,벌-재래종,7,65,갈참나무,1
35.1378377,128.5161745,벌-재래종,1,8737,초피나무,1
34.9964708,127.0719319,벌-재래종,1,6717,애기똥풀,1
36.2136951,129.0125484,벌-재래종,3,5774,신갈나무,1
35.0119675,127.0777038,벌-재래종,1,6717,애기똥풀,1
35.0807573,127.087375,벌-재래종,1,7847,졸참나무,1
35.0119675,127.0777038,벌-재래종,7,6717,애기똥풀,1
37.694464,128.2708307,벌-재래종,2,678,개다래,1
37.4498916,128.1823372,벌-재래종,3,6584,아까시나무,2
37.1890654,129.0362358,벌-재래종,50,1411,고욤나무,1
37.6814752,127.6318406,벌-재래종,20,2685,다래,1
36.9002638,128.1552132,벌-재래종,3,1704,광대싸리,1
36.4762887,129.1340697,벌-재래종,2,2536,다래,1
36.4785066,129.1679121,벌-재래종,50,2536,다래,1
37.258505,128.8253618,벌-재래종,5,643,개다래,1
34.9811271,127.0915996,벌-재래종,1,8719,초피나무,1
34.9964708,127.0719319,벌-재래종,1,6717,애기똥풀,1
36.7659693,127.7038728,벌-재래종,5,6448,아까시나무,1
36.9786453,128.85124,벌-재래종,6,1705,광대싸리,1
37.6644484,128.4015336,벌-재래종,2,5633,생열귀나무,1
37.6644484,128.4015336,벌-재래종,2,5633,생열귀나무,1
38.1681838,128.1786506,벌-재래종,2,6151,신갈나무,1
35.1556824,127.2116211,벌-재래종,4,6725,애기똥풀,1
35.7169648,127.1893559,벌-재래종,12,3961,붉나무,1
36.9781712,128.9144704,벌-재래종,8,942,개옻나무,1
37.3352646,128.6022225,벌-재래종,2,4249,붉나무,1
35.2344191,127.2867937,벌-재래종,2,1992,굴참나무,1
35.2344191,127.2867937,벌-재래종,3,1992,굴참나무,1
35.1556824,127.2116211,벌-재래종,7,6725,애기똥풀,1
34.7026119,127.1659258,벌-재래종,1,1474,광대싸리,1
35.1998713,127.4104679,벌-재래종,1,7459,족제비싸리,1
35.1998713,127.4104679,벌-재래종,1,7459,족제비싸리,1
35.1986439,127.4529926,벌-재래종,1,7459,족제비싸리,1
34.7015684,127.0514942,벌-재래종,1,1471,광대싸리,1
36.9781712,128.9144704,벌-재래종,4,942,개옻나무,1
37.4381764,128.2000497,벌-재래종,2,7073,애기똥풀,1
35.121549,127.3677518,벌-재래종,2,65,갈참나무,1
36.9786453,128.85124,벌-재래종,4,1705,광대싸리,1
36.6583598,128.8915154,벌-재래종,1,3440,밤나무,1
37.017043,128.8162766,벌-재래종,2,951,개옻나무,1
37.245738,129.0698695,벌-재래종,7,1416,고욤나무,1
36.4838784,126.7898453,벌-재래종,15,5493,상수리나무,1
37.7142062,128.1824685,벌-재래종,2,1836,광대싸리,1
35.121549,127.3677518,벌-재래종,30,65,갈참나무,1
37.6644484,128.4015336,벌-재래종,1,5633,생열귀나무,1
38.0466608,128.3851271,벌-재래종,2,7214,애기똥풀,1
35.2513297,127.3842655,벌-재래종,1,7459,족제비싸리,1
34.9624053,127.5650821,벌-재래종,1,7452,족제비싸리,1
37.7142062,128.1824685,벌-재래종,3,1836,광대싸리,1
38.0466608,128.3851271,벌-재래종,1,7214,애기똥풀,1
35.1934074,127.2851201,벌-재래종,2,7855,졸참나무,1
35.1934074,127.2851201,벌-재래종,4,7855,졸참나무,1
36.7047911,128.8286576,벌-재래종,4,3440,밤나무,1
36.9786453,128.85124,벌-재래종,1,1705,광대싸리,1
38.0466608,128.3851271,벌-재래종,4,7214,애기똥풀,1
35.1934074,127.2851201,벌-재래종,3,7855,졸참나무,1
38.0466608,128.3851271,벌-재래종,2,7214,애기똥풀,1
36.4785066,129.1679121,벌-재래종,50,2536,다래,1
36.9225014,128.1364956,벌-재래종,19,1704,광대싸리,1
37.017043,128.8162766,벌-재래종,1,951,개옻나무,1
36.2136951,129.0125484,벌-재래종,1,5774,신갈나무,1
36.6966455,128.969731,벌-재래종,5,8855,초피나무,1
36.2136951,129.0125484,벌-재래종,1,5774,신갈나무,1
35.1934074,127.2851201,벌-재래종,15,7855,졸참나무,1
38.0466608,128.3851271,벌-재래종,2,7214,애기똥풀,1
38.1453645,128.1335981,벌-재래종,1,730,개다래,1
35.1556824,127.2116211,벌-재래종,1,6725,애기똥풀,1
38.0466608,128.3851271,벌-재래종,1,7214,애기똥풀,1
37.7120915,127.7440552,벌-재래종,6,4340,붉나무,1
35.0317078,127.5730566,벌-재래종,7,7452,족제비싸리,1
35.4797722,127.698092,벌-재래종,5,6742,애기똥풀,1
35.1556824,127.2116211,벌-재래종,2,6725,애기똥풀,1
37.6078802,127.7290553,벌-재래종,1,5218,산초나무,3
37.4498916,128.1823372,벌-재래종,1,6584,아까시나무,2
35.0795439,126.5604999,벌-재래종,12,6245,아까시나무,1
37.017043,128.8162766,벌-재래종,3,951,개옻나무,1
37.017043,128.8162766,벌-재래종,8,951,개옻나무,1
37.704929,127.8953907,벌-재래종,5,3659,밤나무,2
37.6634847,128.203636,벌-재래종,4,1836,광대싸리,1
37.7120915,127.7440552,벌-재래종,21,4340,붉나무,1
35.4797722,127.698092,벌-재래종,5,6742,애기똥풀,1
36.9405735,127.855825,벌-재래종,5,8492,주름잎,1
35.1474739,127.3627599,벌-재래종,18,65,갈참나무,1
37.6078802,127.7290553,벌-재래종,2,5218,산초나무,3
37.2082712,129.2480702,벌-재래종,6,8872,초피나무,1
36.6966455,128.969731,벌-재래종,4,8855,초피나무,1
37.6078802,127.7290553,벌-재래종,7,5218,산초나무,3
37.7142062,128.1824685,벌-재래종,9,1836,광대싸리,1
37.7142062,128.1824685,벌-재래종,2,1836,광대싸리,1
37.7267059,126.9116461,벌-재래종,8,5246,산초나무,1
34.9992997,126.6187141,벌-재래종,1,1505,광대싸리,1
35.0887865,126.5205687,벌-재래종,3,1256,고욤나무,1
35.0887865,126.5205687,벌-재래종,2,1256,고욤나무,1
35.0988227,126.6579998,벌-재래종,1,6246,아까시나무,1
35.0887865,126.5205687,벌-재래종,1,1256,고욤나무,1
37.7216909,127.722363,벌-재래종,5,4340,붉나무,1
37.7142062,128.1824685,벌-재래종,4,1836,광대싸리,1
37.3619937,128.3598571,벌-재래종,3,6574,아까시나무,1
37.3728454,128.4052788,벌-재래종,4,6574,아까시나무,1
37.3619937,128.3598571,벌-재래종,9,6574,아까시나무,1
37.4048732,128.1453026,벌-재래종,1,6584,아까시나무,2
37.4615935,128.153439,벌-재래종,1,6584,아까시나무,2
36.7806849,127.2953255,벌-재래종,2,929,개옻나무,1
37.3728454,128.4052788,벌-재래종,8,6574,아까시나무,1
36.7806849,127.2953255,벌-재래종,3,929,개옻나무,1
36.2945638,129.0464878,벌-재래종,1,7544,족제비싸리,1
35.2343442,128.8318904,벌-재래종,5,7859,졸참나무,1
37.7370004,127.4190182,벌-재래종,1,5236,산초나무,1
35.1957011,128.4999975,벌-재래종,1,8737,초피나무,1
35.4797722,127.698092,벌-재래종,4,6742,애기똥풀,1
35.61436,127.2851097,벌-재래종,8,100,갈참나무,1
34.9128619,126.6420286,벌-재래종,1,7444,족제비싸리,1
35.1268935,126.569878,벌-재래종,1,6245,아까시나무,1
37.0953283,127.1832377,벌-재래종,3,6474,아까시나무,1
37.7307329,127.1373616,벌-재래종,2,6633,아까시나무,1
37.4021616,127.676899,벌-재래종,12,8182,졸참나무,1
34.6023284,127.4256431,벌-재래종,1,6190,아까시나무,1
36.8320043,127.7337388,벌-재래종,11,4115,붉나무,1
36.689657,128.064647,벌-재래종,2,594,개다래,1
33.4545419,126.3563016,벌-재래종,2,8276,종가시나무,1
37.8560252,127.8469846,벌-재래종,31,706,개다래,1
37.949804,126.8874703,벌-재래종,2,5296,산초나무,1
35.6016867,127.1755408,벌-재래종,1,100,갈참나무,1
35.4151198,127.7807653,벌-재래종,8,2475,다래,1
35.5749948,127.3247378,벌-재래종,68,100,갈참나무,1
35.2406252,126.746821,벌-재래종,8,4563,산검양옻나무,1
36.3616331,128.7962705,벌-재래종,2,2535,다래,1
37.5319136,129.0996014,벌-재래종,36,2646,다래,1
35.7555413,127.0893369,벌-재래종,7,3967,붉나무,1
35.8703189,127.2653376,벌-재래종,110,2051,굴참나무,1
35.302315,126.9461278,벌-재래종,1,562,개다래,1
36.4016276,128.8287914,벌-재래종,3,7397,유채,1
35.4151198,127.7807653,벌-재래종,3,2475,다래,1
33.3064679,126.4426404,벌-재래종,5,3754,붉가시나무,1
37.7652984,126.7859757,벌-재래종,7,404,갈참나무,1
36.7047911,128.8286576,벌-재래종,3,3440,밤나무,1
37.8213525,127.4368324,벌-재래종,4,1172,개옻나무,1
35.61436,127.2851097,벌-재래종,1,100,갈참나무,1
36.9694817,128.7708492,벌-재래종,4,3006,떡갈나무,1
36.6966455,128.969731,벌-재래종,4,8855,초피나무,1
36.9256095,128.9603713,벌-재래종,7,3004,떡갈나무,1
36.6393275,128.5140897,벌-재래종,1,234,갈참나무,1
35.5749948,127.3247378,벌-재래종,54,100,갈참나무,1
35.4176317,127.546666,벌-재래종,3,788,개옻나무,1
35.6414668,127.201126,벌-재래종,90,3961,붉나무,1
36.3321473,128.8067483,벌-재래종,6,2535,다래,1
36.3387497,127.5502399,벌-재래종,40,4908,산초나무,1
36.3321473,128.8067483,벌-재래종,6,2535,다래,1
35.3999107,127.5958244,벌-재래종,3,475,감나무,1
37.4472938,127.6700914,벌-재래종,3,7070,애기똥풀,1
35.6010073,126.4997293,벌-재래종,9,8370,주름잎,1
37.497971,127.5050639,벌-재래종,3,3739,벼,1
37.9763688,128.0820625,벌-재래종,10,1903,광대싸리,1
37.5914038,127.2168206,벌-재래종,29,535,감나무,1
36.9844958,127.8472485,벌-재래종,7,8492,주름잎,1
36.9395486,128.7902001,벌-재래종,40,3006,떡갈나무,1
36.9786453,128.85124,벌-재래종,28,1705,광대싸리,1
37.296082,129.1155653,벌-재래종,18,1416,고욤나무,1
37.5430033,127.2926447,벌-재래종,1,3625,밤나무,1
36.795644,127.8382474,벌-재래종,7,233,갈참나무,1
37.357463,128.6897039,벌-재래종,4,7664,족제비싸리,1
37.5939121,128.5844613,벌-재래종,3,1822,광대싸리,1
37.4823024,127.5245592,벌-재래종,1,3739,벼,1
34.3835699,126.5660443,벌-재래종,31,2774,떡갈나무,2
37.3628576,128.4182448,벌-재래종,5,6574,아까시나무,1
34.8250192,127.2664881,벌-재래종,1,6221,아까시나무,1
35.6414668,127.201126,벌-재래종,150,3961,붉나무,1
35.3550719,126.9948641,벌-재래종,1,562,개다래,1
37.5914038,127.2168206,벌-재래종,6,535,감나무,1
36.9635809,127.9320017,벌-재래종,3,4143,붉나무,2
35.891691,127.3976681,벌-재래종,8,3359,밤나무,1
37.2775872,128.0831466,벌-재래종,3,1056,개옻나무,1
35.1077764,127.2000409,벌-재래종,30,7847,졸참나무,1
36.737561,127.8549567,벌-재래종,4,233,갈참나무,1
37.0175465,127.7047799,벌-재래종,30,262,갈참나무,2
36.737561,127.8549567,벌-재래종,3,233,갈참나무,1
36.795644,127.8382474,벌-재래종,2,233,갈참나무,1
37.3625666,128.5877391,벌-재래종,11,5974,신갈나무,1
36.4628137,128.4016703,벌-재래종,9,211,갈참나무,1
36.8109986,126.393996,벌-재래종,1,4973,산초나무,2
37.8764886,128.0984423,벌-재래종,6,2322,굴참나무,1
36.3683863,128.0369352,벌-재래종,1,178,갈참나무,1
37.9429407,127.4806675,벌-재래종,7,1886,광대싸리,1
35.6028238,127.4073324,벌-재래종,5,8383,주름잎,1
37.2816624,128.0198556,벌-재래종,5,7002,애기똥풀,1
37.5048669,128.4671105,벌-재래종,5,665,개다래,1
37.497971,127.5050639,벌-재래종,2,3739,벼,1
37.0186463,128.8734902,벌-재래종,6,2170,굴참나무,1
36.8004842,128.7944095,벌-재래종,13,7574,족제비싸리,1
37.3905072,128.7218619,벌-재래종,12,7664,족제비싸리,1
37.8213525,127.4368324,벌-재래종,2,1172,개옻나무,1
36.795644,127.8382474,벌-재래종,3,233,갈참나무,1
36.9796571,128.3675653,벌-재래종,5,5000,산초나무,1
36.3351104,128.9174135,벌-재래종,8,5774,신갈나무,1
36.3735292,128.9007835,벌-재래종,22,7397,유채,1
35.7169648,127.1893559,벌-재래종,140,3961,붉나무,1
36.9395457,127.997495,벌-재래종,360,4143,붉나무,2
35.6094674,127.1158277,벌-재래종,178,100,갈참나무,1
37.4823024,127.5245592,벌-재래종,2,3739,벼,1
35.354195,127.5896257,벌-재래종,1,788,개옻나무,1
35.4920078,128.3249929,벌-재래종,1,8373,주름잎,1
37.2333707,128.9569401,벌-재래종,36,3080,떡갈나무,1
35.4920078,128.3249929,벌-재래종,1,8373,주름잎,1
35.4920078,128.3249929,벌-재래종,1,8373,주름잎,1
34.7252595,127.3394142,벌-재래종,8,28,갈참나무,2
34.7026119,127.1659258,벌-재래종,70,1474,광대싸리,1
37.7594062,128.5710184,벌-재래종,2,1152,개옻나무,1
37.6760295,128.0480344,벌-재래종,6,8550,주름잎,1
37.6386536,128.5377634,벌-재래종,6,677,개다래,1
37.743516,127.3173939,벌-재래종,1,399,갈참나무,1
37.9429407,127.4806675,벌-재래종,4,1886,광대싸리,1
36.6393275,128.5140897,벌-재래종,3,234,갈참나무,1
36.3371588,127.8960781,벌-재래종,1,6867,애기똥풀,1
37.5779448,128.5344673,벌-재래종,5,2658,다래,1
37.346617,128.368184,벌-재래종,4,6574,아까시나무,1
36.9454457,128.0250168,벌-재래종,5,4143,붉나무,2
35.8877503,129.4453564,벌-재래종,1,8803,초피나무,1
37.5819651,128.7568297,벌-재래종,20,1119,개옻나무,1
37.3483037,129.0349719,벌-재래종,5,2641,다래,1
36.9781712,128.9144704,벌-재래종,2,942,개옻나무,1
35.6232241,127.3953874,벌-재래종,16,8383,주름잎,1
35.2979526,126.9007776,벌-재래종,1,562,개다래,1
37.2534286,128.726245,벌-재래종,12,1760,광대싸리,1
35.8684845,129.2166885,벌-재래종,1,6784,애기똥풀,1
37.4472938,127.6700914,벌-재래종,15,7070,애기똥풀,1
35.5887415,127.2112125,벌-재래종,126,100,갈참나무,1
37.4823024,127.5245592,벌-재래종,2,3739,벼,1
36.8484432,127.9865342,벌-재래종,1,7267,옻나무,1
37.5631941,128.3127372,벌-재래종,5,7097,애기똥풀,1
36.8004842,128.7944095,벌-재래종,10,7574,족제비싸리,1
36.795644,127.8382474,벌-재래종,3,233,갈참나무,1
37.7356068,128.2378592,벌-재래종,4,3666,밤나무,1
37.5794647,127.8659411,벌-재래종,13,3659,밤나무,2
37.5048669,128.4671105,벌-재래종,10,665,개다래,1
38.1453645,128.1335981,벌-재래종,5,730,개다래,1
35.7555413,127.0893369,벌-재래종,10,3967,붉나무,1
36.6166367,128.2654241,벌-재래종,1,2364,누운주름잎,1
36.6166367,128.2654241,벌-재래종,1,2364,누운주름잎,1
38.0402742,128.0432435,벌-재래종,9,726,개다래,1
37.5531992,128.4677279,벌-재래종,3,665,개다래,1
36.6679285,128.5584835,벌-재래종,5,234,갈참나무,1
35.6232241,127.3953874,벌-재래종,14,8383,주름잎,1
37.4856113,127.8890489,벌-재래종,6,4246,붉나무,1
35.4151198,127.7807653,벌-재래종,9,2475,다래,1
37.8107051,128.2724166,벌-재래종,13,7170,애기똥풀,1
37.3910274,128.9927715,벌-재래종,10,1093,개옻나무,1
37.7965324,127.7787099,벌-재래종,5,4380,붉나무,1
36.7877626,129.2030091,벌-재래종,2,596,개다래,1
35.4259901,127.3648432,벌-재래종,22,1267,고욤나무,1
37.9763688,128.0820625,벌-재래종,2,1903,광대싸리,1
37.7183936,127.5757485,벌-재래종,2,2688,다래,1
38.1453645,128.1335981,벌-재래종,15,730,개다래,1
35.485308,127.5426539,벌-재래종,2,2018,굴참나무,1
36.0302856,127.9284691,벌-재래종,2,2063,굴참나무,1
35.1077764,127.2000409,벌-재래종,16,7847,졸참나무,1
37.5779448,128.5344673,벌-재래종,8,2658,다래,1
37.7120915,127.7440552,벌-재래종,10,4340,붉나무,1
36.7516478,126.9660455,벌-재래종,1,5513,상수리나무,1
37.6343265,126.3988995,벌-재래종,2,6054,신갈나무,1
35.6414668,127.201126,벌-재래종,200,3961,붉나무,1
37.0060873,128.9653695,벌-재래종,3,1707,광대싸리,1
35.9454491,127.3208264,벌-재래종,20,484,감나무,1
35.8975893,127.3115218,벌-재래종,20,2051,굴참나무,1
35.4142743,127.3487711,벌-재래종,25,1267,고욤나무,1
37.6037604,128.3210882,벌-재래종,3,2296,굴참나무,1
37.6644632,127.6998828,벌-재래종,13,1141,개옻나무,2
35.6030592,127.596053,벌-재래종,10,568,개다래,1
35.822442,127.344502,벌-재래종,33,3970,붉나무,1
37.5019304,128.7080385,벌-재래종,4,2650,다래,1
37.6361022,128.3700029,벌-재래종,3,5633,생열귀나무,1
37.017043,128.8162766,벌-재래종,4,951,개옻나무,1
36.9576622,127.2127404,벌-재래종,1,4995,산초나무,2
35.354195,127.5896257,벌-재래종,2,788,개옻나무,1
37.763285,127.5286119,벌-재래종,2,1156,개옻나무,1
36.8484432,127.9865342,벌-재래종,2,7267,옻나무,1
34.3748605,126.6614699,벌-재래종,17,3819,붉나무,1
36.4518737,129.4294626,벌-재래종,50,222,갈참나무,1
37.1778476,128.7549387,벌-재래종,3,6535,아까시나무,1
35.354195,127.5896257,벌-재래종,6,788,개옻나무,1
35.8134957,127.2866581,벌-재래종,45,2493,다래,1
37.8764886,128.0984423,벌-재래종,6,2322,굴참나무,1
37.9429407,127.4806675,벌-재래종,6,1886,광대싸리,1
37.6685086,127.4860673,벌-재래종,2,3649,밤나무,1
37.6617845,127.5291954,벌-재래종,5,2672,다래,1
35.6269529,129.2847549,벌-재래종,1,108,갈참나무,1
36.8992222,128.4537971,벌-재래종,2,234,갈참나무,1
35.6232241,127.3953874,벌-재래종,20,8383,주름잎,1
34.4722055,127.2029507,벌-재래종,42,2777,떡갈나무,1
35.354195,127.5896257,벌-재래종,2,788,개옻나무,1
36.3125036,126.6942481,벌-재래종,1,4588,산검양옻나무,1
36.1607314,127.8561939,벌-재래종,30,866,개옻나무,1
36.0501173,128.589178,벌-재래종,2,1318,고욤나무,1
36.0501173,128.589178,벌-재래종,2,1318,고욤나무,1
37.7803639,127.9135629,벌-재래종,6,682,개다래,4
35.6019213,127.1434343,벌-재래종,140,100,갈참나무,1
37.7952538,127.637333,벌-재래종,5,6647,아까시나무,1
37.5893415,127.4947634,벌-재래종,2,4310,붉나무,1
34.3886384,126.673364,벌-재래종,10,3819,붉나무,1
37.866666,128.3416211,벌-재래종,12,702,개다래,1
37.43714,127.4569735,벌-재래종,2,2267,굴참나무,1
36.0302856,127.9284691,벌-재래종,1,2063,굴참나무,1
36.6211096,128.1016145,벌-재래종,10,2137,굴참나무,1
35.891691,127.3976681,벌-재래종,22,3359,밤나무,1
36.9694817,128.7708492,벌-재래종,3,3006,떡갈나무,1
35.9718139,127.4414868,벌-재래종,1,6333,아까시나무,1
34.810344,127.0284393,벌-재래종,61,6216,아까시나무,1
37.5893415,127.4947634,벌-재래종,3,4310,붉나무,1
37.3264572,127.8461587,벌-재래종,30,4246,붉나무,1
36.6211096,128.1016145,벌-재래종,3,2137,굴참나무,1
35.4402894,127.4044142,벌-재래종,1,3934,붉나무,1
37.1981957,127.3366783,벌-재래종,2,7638,족제비싸리,1
37.7803639,127.9135629,벌-재래종,14,682,개다래,4
36.9694817,128.7708492,벌-재래종,4,3006,떡갈나무,1
36.3616331,128.7962705,벌-재래종,2,2535,다래,1
36.9576622,127.2127404,벌-재래종,1,4995,산초나무,2
37.0529246,128.2095856,벌-재래종,1,5555,상수리나무,1
36.795644,127.8382474,벌-재래종,2,233,갈참나무,1
35.0380394,126.9087248,벌-재래종,40,59,갈참나무,1
36.8992222,128.4537971,벌-재래종,7,234,갈참나무,1
35.6019213,127.1434343,벌-재래종,27,100,갈참나무,1
38.1759283,127.5417197,벌-재래종,5,7225,애기똥풀,1
38.1759283,127.5417197,벌-재래종,15,7225,애기똥풀,1
38.0777327,127.519277,벌-재래종,1,6137,신갈나무,1
34.8849014,127.3922504,벌-재래종,3,4547,산검양옻나무,1
37.8862401,127.2168372,벌-재래종,3,7181,애기똥풀,1
35.7070291,127.1532238,벌-재래종,15,3961,붉나무,1
35.6232241,127.3953874,벌-재래종,15,8383,주름잎,1
35.6565243,129.1392355,벌-재래종,1,109,갈참나무,1
35.5118111,129.0765389,벌-재래종,1,96,갈참나무,1
38.0466608,128.3851271,벌-재래종,5,7214,애기똥풀,1
37.8811169,127.5245739,벌-재래종,1,7722,족제비싸리,1
35.6990304,127.590711,벌-재래종,1,3965,붉나무,1
37.7228102,127.8432939,벌-재래종,7,681,개다래,4
37.6654255,127.5054068,벌-재래종,5,2672,다래,1
37.4684441,128.2208537,벌-재래종,72,1804,광대싸리,1
38.1886627,128.3651816,벌-재래종,11,7236,애기똥풀,1
36.5763417,128.8070598,벌-재래종,6,3440,밤나무,1
36.5475881,128.5452575,벌-재래종,73,3427,밤나무,1
37.0161648,128.7315613,벌-재래종,2,3006,떡갈나무,1
38.0599182,127.553534,벌-재래종,9,6137,신갈나무,1
37.8594804,127.7837564,벌-재래종,6,8570,주름잎,1
35.0611343,128.4556496,벌-재래종,13,770,개옻나무,1
37.3116906,127.3799627,벌-재래종,3,5962,신갈나무,1
35.0237325,128.0824143,벌-재래종,1,58,갈참나무,1
35.354195,127.5896257,벌-재래종,4,788,개옻나무,1
36.9833588,127.2304655,벌-재래종,1,1371,고욤나무,2
37.6814752,127.6318406,벌-재래종,50,2685,다래,1
37.8228476,127.9549594,벌-재래종,6,682,개다래,4
36.7047911,128.8286576,벌-재래종,1,3440,밤나무,1
36.4034175,129.0243083,벌-재래종,1,1662,광대싸리,1
37.5710458,127.6416006,벌-재래종,4,2299,굴참나무,3
37.8764886,128.0984423,벌-재래종,12,2322,굴참나무,1
37.2534286,128.726245,벌-재래종,1,1760,광대싸리,1
37.9763688,128.0820625,벌-재래종,2,1903,광대싸리,1
36.0840588,128.4993854,벌-재래종,8,1597,광대싸리,1
35.6232241,127.3953874,벌-재래종,10,8383,주름잎,1
37.6426333,127.8650768,벌-재래종,2,3659,밤나무,2
35.6010073,126.4997293,벌-재래종,3,8370,주름잎,1
34.3617495,126.6617565,벌-재래종,1,3819,붉나무,1
37.2882089,127.8796149,벌-재래종,1,3079,떡갈나무,1
